state,crop,average_area,total_production,season,area_units,production_units,yield_value,annual_rainfall,min_price,max_price,modal_price,soil_index,production_per_hectare,loan_eligibility
uttar pradesh,linseed,866.7724550898204,383486.0,rabi,hectare,tonnes,0.4574893127630987,759.1080188679246,3450.0,3500.0,3475.0,75.02685321637426,442.42984159004084,0
uttar pradesh,maize/corn,5373.379468115528,30280149.0,kharif,hectare,tonnes,1.7744041164349664,759.1080188679246,1700.0,1800.0,1800.0,75.02685321637426,5635.215078271664,0
uttar pradesh,moong,679.557856272838,845143.8,kharif,hectare,tonnes,0.5086209682361964,759.1080188679246,6250.0,6720.0,6500.0,75.02685321637426,1243.6671759419414,0
uttar pradesh,mustard,8672.379679144386,15698591.0,rabi,hectare,tonnes,0.951735192538031,759.1080188679246,3150.0,3325.0,3250.0,75.02685321637426,1810.1826235482367,0
uttar pradesh,onion,187.08692152917504,6491983.0,rabi,hectare,tonnes,14.218431873941578,759.1080188679246,2000.0,3500.0,3000.0,75.02685321637426,34700.35717588958,0
uttar pradesh,potato,6860.160926365796,267988206.0,whole year,hectare,tonnes,21.73242859499432,759.1080188679246,2000.0,3500.0,3000.0,75.02685321637426,39064.419752900474,0
uttar pradesh,ragi,2295.655462184874,376232.0,rabi,hectare,tonnes,1.448787460345067,759.1080188679246,2215.5714285714284,2348.1428571428573,2304.285714285714,75.02685321637426,163.8887046412112,0
uttar pradesh,rice,62514.704948646126,296108280.0,kharif,hectare,tonnes,2.176282586434016,759.1080188679246,1825.0,1885.0,1855.0,75.02685321637426,4736.618052396531,0
uttar pradesh,soybean,1040.10551558753,312211.0,kharif,hectare,tonnes,0.7579618424199498,759.1080188679246,3250.0,3300.0,3275.0,75.02685321637426,300.17242993239944,0
uttar pradesh,sweet potato,262.8541666666667,3449574.0,whole year,hectare,tonnes,12.428539016932069,759.1080188679246,1658.3333333333333,2258.333333333333,2016.6666666666667,75.02685321637426,13123.52793849568,0
uttar pradesh,tobacco,819.3470031545742,2652337.0,whole year,hectare,tonnes,4.730943418935231,759.1080188679246,3000.0,3200.0,3100.0,75.02685321637426,3237.1351695779895,0
uttar pradesh,turmeric,39.21379310344828,65502.0,whole year,hectare,tonnes,2.284879698458034,759.1080188679246,5200.0,5200.0,5200.0,75.02685321637426,1670.3816391136122,0
uttar pradesh,urad,3738.498341319572,4852170.4,kharif,hectare,tonnes,0.5616352012934233,759.1080188679246,4300.0,4425.0,4400.0,75.02685321637426,1297.892885593026,0
uttar pradesh,wheat,129752.63404507712,643820578.0,rabi,hectare,tonnes,2.9037501333929563,759.1080188679246,2260.0,2550.0,2370.0,75.02685321637426,4961.9075769693545,0
uttarakhand,arhar/tur,226.46052631578948,40051.0,kharif,hectare,tonnes,0.7173058002731898,1425.7577436732026,5700.0,5850.0,5850.0,83.50743589743591,176.85642902794723,1
uttarakhand,bajra,8.875,159.0,kharif,hectare,tonnes,1.0877865284115285,1425.7577436732026,1913.3333333333333,1998.3333333333333,1965.0,83.50743589743591,17.91549295774648,1
uttarakhand,dry chillies,472.5833333333333,2000.0,kharif,hectare,tonnes,0.3030618841273597,1425.7577436732026,4000.0,4410.0,4200.0,83.50743589743591,4.232057838123787,0
uttarakhand,garlic,108.68811881188118,43972.0,whole year,hectare,tonnes,1.9144936839324351,1425.7577436732026,3750.0,5500.0,4750.0,83.50743589743591,404.57043953541336,1
uttarakhand,ginger,183.7704918032787,461640.0,whole year,hectare,tonnes,9.658504128738016,1425.7577436732026,5725.0,6425.0,6200.0,83.50743589743591,2512.046387154326,1
uttarakhand,gram,73.3594470046083,11871.0,rabi,hectare,tonnes,0.6833308322562678,1425.7577436732026,4500.0,4700.0,4600.0,83.50743589743591,161.81964947546956,1
uttarakhand,groundnut,222.3771929824561,28163.0,kharif,hectare,tonnes,1.0857993451295125,1425.7577436732026,4900.0,4900.0,4900.0,83.50743589743591,126.64518164963908,1
uttarakhand,jowar,4.0,6.0,kharif,hectare,tonnes,0.7333333333333334,1425.7577436732026,1800.0,1950.0,1900.0,83.50743589743591,1.5,0
uttarakhand,linseed,2215.1176470588234,16262.0,rabi,hectare,tonnes,0.4109744000132114,1425.7577436732026,3450.0,3500.0,3475.0,83.50743589743591,7.341370794274638,0
uttarakhand,maize/corn,1568.202857142857,848246.0,kharif,hectare,tonnes,1.505862209500611,1425.7577436732026,1700.0,1800.0,1800.0,83.50743589743591,540.9032359151787,1
uttarakhand,moong,421.4761904761905,20358.0,kharif,hectare,tonnes,0.5868771579037793,1425.7577436732026,6250.0,6720.0,6500.0,83.50743589743591,48.30166082928483,1
uttarakhand,mustard,1000.0842490842492,208179.0,rabi,hectare,tonnes,0.6372967902332188,1425.7577436732026,3150.0,3325.0,3250.0,83.50743589743591,208.16146258740102,1
uttarakhand,onion,266.98880597014926,669503.0,whole year,hectare,tonnes,8.669762357723732,1425.7577436732026,2000.0,3500.0,3000.0,83.50743589743591,2507.6070045979905,1
uttarakhand,potato,621.6645021645022,3612036.0,kharif,hectare,tonnes,12.199550860795409,1425.7577436732026,2000.0,3500.0,3000.0,83.50743589743591,5810.265806433642,1
uttarakhand,ragi,10307.017167381977,3190383.0,kharif,hectare,tonnes,1.432464139850054,1425.7577436732026,2215.5714285714284,2348.1428571428573,2304.285714285714,83.50743589743591,309.5350427955453,1
uttarakhand,rice,17457.127659574468,12568071.0,kharif,hectare,tonnes,1.9736894184267355,1425.7577436732026,1825.0,1885.0,1855.0,83.50743589743591,719.9392274081794,1
uttarakhand,soybean,832.28,261226.0,kharif,hectare,tonnes,1.015273771218317,1425.7577436732026,3250.0,3300.0,3275.0,83.50743589743591,313.8679290623348,1
uttarakhand,tobacco,19.94736842105263,5001.0,whole year,hectare,tonnes,4.166332598948922,1425.7577436732026,3000.0,3200.0,3100.0,83.50743589743591,250.70976253298156,1
uttarakhand,turmeric,73.50649350649351,39440.0,whole year,hectare,tonnes,2.9861453501899327,1425.7577436732026,5200.0,5200.0,5200.0,83.50743589743591,536.5512367491166,1
uttarakhand,urad,771.1125,173486.0,kharif,hectare,tonnes,0.6944251065517821,1425.7577436732026,4300.0,4425.0,4400.0,83.50743589743591,224.9814391544684,1
uttarakhand,wheat,27344.5347985348,16996170.0,rabi,hectare,tonnes,1.8080886861585312,1425.7577436732026,2260.0,2550.0,2370.0,83.50743589743591,621.556377726737,1
west bengal,arhar/tur,219.96819787985865,67789.0,kharif,hectare,tonnes,1.082531808901117,1720.5596066565809,5700.0,5850.0,5850.0,85.18388888888889,308.1763666447126,1
west bengal,bajra,68.83333333333333,1778.0,kharif,hectare,tonnes,0.5676281657069459,1720.5596066565809,1913.3333333333333,1998.3333333333333,1965.0,85.18388888888889,25.830508474576273,1
west bengal,castor seed,90.15,912.0,kharif,hectare,tonnes,0.7197298109017052,1720.5596066565809,4800.0,4950.0,4870.0,85.18388888888889,10.116472545757071,1
west bengal,cotton(lint),866.723076923077,122549.0,kharif,hectare,bales,2.652119752820548,1720.5596066565809,5140.8,5334.0,5230.0,85.18388888888889,141.39348918117756,1
west bengal,dry chillies,2850.003968253968,771351.0,whole year,hectare,tonnes,1.0303522535081988,1720.5596066565809,4000.0,4410.0,4200.0,85.18388888888889,270.64909684057807,1
west bengal,garlic,189.66666666666663,33728.0,kharif,hectare,tonnes,10.537880974264068,1720.5596066565809,3750.0,5500.0,4750.0,85.18388888888889,177.82776801405979,1
west bengal,ginger,520.8826530612245,209086.0,kharif,hectare,tonnes,1.6667079313457265,1720.5596066565809,5725.0,6425.0,6200.0,85.18388888888889,401.40710920435293,1
west bengal,gram,2275.229102167182,729797.0,rabi,hectare,tonnes,0.9817342029328088,1720.5596066565809,4500.0,4700.0,4600.0,85.18388888888889,320.75758845773373,1
west bengal,groundnut,1754.3297002724796,2550712.0,rabi,hectare,tonnes,1.5753592856138314,1720.5596066565809,4900.0,4900.0,4900.0,85.18388888888889,1453.9524694838306,1
west bengal,jowar,263.8,8237.0,kharif,hectare,tonnes,0.6296885463842392,1720.5596066565809,1800.0,1950.0,1900.0,85.18388888888889,31.224412433661865,1
west bengal,jute,33933.678481012656,185763139.0,kharif,hectare,bales,15.514682208437554,1720.5596066565809,3150.0,3800.0,3350.0,85.18388888888889,5474.300085207162,1
west bengal,linseed,478.1588785046729,51195.0,rabi,hectare,tonnes,0.3367620640903734,1720.5596066565809,3450.0,3500.0,3475.0,85.18388888888889,107.06692336258625,1
west bengal,maize/corn,3545.470013947001,11769371.0,kharif,hectare,tonnes,3.016154961366646,1720.5596066565809,1700.0,1800.0,1800.0,85.18388888888889,3319.5516965880993,1
west bengal,moong,715.1573849878935,345272.0,summer,hectare,tonnes,0.6624945896071595,1720.5596066565809,6250.0,6720.0,6500.0,85.18388888888889,482.79163055254605,1
west bengal,mustard,23849.51401869159,9869855.0,rabi,hectare,tonnes,0.8415728891424836,1720.5596066565809,3150.0,3325.0,3250.0,85.18388888888889,413.8388309407351,1
west bengal,potato,19344.41163310962,217756226.0,whole year,hectare,tonnes,23.35118886230352,1720.5596066565809,2000.0,3500.0,3000.0,85.18388888888889,11256.802746447534,1
west bengal,ragi,2138.8695652173915,283797.0,kharif,hectare,tonnes,0.8000775395886622,1720.5596066565809,2215.5714285714284,2348.1428571428573,2304.285714285714,85.18388888888889,132.68551042810097,1
west bengal,rice,101215.98201720092,338984869.0,autumn,hectare,tonnes,2.5324013165042736,1720.5596066565809,1825.0,1885.0,1855.0,85.18388888888889,3349.1239450938883,1
west bengal,soybean,148.25,8796.0,kharif,hectare,tonnes,0.6661453045352028,1720.5596066565809,3250.0,3300.0,3275.0,85.18388888888889,59.33220910623946,1
west bengal,tobacco,2802.757575757576,371898.0,whole year,hectare,tonnes,0.9177568614007696,1720.5596066565809,3000.0,3200.0,3100.0,85.18388888888889,132.6900347060795,1
west bengal,turmeric,729.3842592592592,304953.0,whole year,hectare,tonnes,1.784816258807388,1720.5596066565809,5200.0,5200.0,5200.0,85.18388888888889,418.0964918405301,1
west bengal,urad,2351.990755007704,1024484.0,kharif,hectare,tonnes,0.6600137895492455,1720.5596066565809,4300.0,4425.0,4400.0,85.18388888888889,435.5816441109456,1
west bengal,wheat,17840.983529411766,18646952.0,rabi,hectare,tonnes,2.3033464668321293,1720.5596066565809,2260.0,2550.0,2370.0,85.18388888888889,1045.1751143236893,1
